1,1,1,9,0,9,0,9,0,1
9,9,1,9,9,9,9,9,9,1
0,9,1,9,9,9,9,9,9,1
0,9,1,9,1,9,9,9,9,1
0,9,1,9,1,9,9,0,9,1
0,9,1,9,1,9,1,0,9,1
0,9,9,9,9,9,9,9,9,99
0,9,9,1,9,9,9,9,9,99
0,9,9,1,0,9,9,9,9,99
0,9,9,1,0,9,9,9,1,99
0,9,0,1,0,9,9,9,1,99
0,9,0,1,0,9,1,9,1,99
0,9,0,1,0,9,1,0,1,99
0,1,0,1,0,9,1,0,1,99
0,1,0,1,0,0,1,0,1,99
9,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,9,1,9,1,9,9,1
0,9,0,9,1,9,1,9,9,1
0,1,0,9,1,9,1,9,9,1
0,1,0,9,1,9,1,0,9,1
0,1,0,9,1,1,1,0,9,1
0,1,0,9,1,1,1,0,0,1
0,1,0,1,1,1,1,0,0,1
9,9,9,9,9,9,0,9,9,1
9,9,9,1,9,9,0,9,9,1
9,9,0,1,9,9,0,9,9,1
9,9,0,1,1,9,0,9,9,1
0,9,0,1,1,9,0,9,9,1
0,9,0,1,1,1,0,9,9,1
9,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,9,1,9,1,9,9,1
0,9,0,9,1,9,1,9,9,1
0,1,0,9,1,9,1,9,9,1
0,1,0,0,1,9,1,9,9,1
0,1,0,0,1,9,1,1,9,1
9,0,9,9,9,9,9,9,9,1
9,0,9,9,9,9,1,9,9,1
9,0,9,0,9,9,1,9,9,1
9,0,9,0,1,9,1,9,9,1
9,0,9,0,1,9,1,0,9,1
9,0,1,0,1,9,1,0,9,1
9,9,1,9,9,9,9,9,9,0
9,9,1,9,0,9,9,9,9,0
9,1,1,9,0,9,9,9,9,0
0,1,1,9,0,9,9,9,9,0
0,1,1,9,0,9,9,9,1,0
0,1,1,9,0,0,9,9,1,0
0,1,1,9,0,0,1,9,1,0
0,1,1,0,0,0,1,9,1,0
9,9,9,9,9,9,0,9,9,1
9,9,9,1,9,9,0,9,9,1
9,9,9,1,0,9,0,9,9,1
9,9,1,1,0,9,0,9,9,1
0,9,1,1,0,9,0,9,9,1
0,9,1,1,0,1,0,9,9,1
0,9,1,1,0,1,0,0,9,1
0,9,1,1,0,1,0,0,1,1
9,9,9,9,9,9,9,9,1,1
9,9,9,9,0,9,9,9,1,1
9,9,1,9,0,9,9,9,1,1
0,9,1,9,0,9,9,9,1,1
0,9,1,9,0,1,9,9,1,1
9,9,9,9,0,9,9,9,9,1
9,9,9,9,0,9,9,9,1,1
9,0,9,9,0,9,9,9,1,1
9,0,9,9,0,9,9,1,1,1
9,0,9,0,0,9,9,1,1,1
9,0,9,0,0,9,1,1,1,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,9,9,1,1
1,9,9,9,0,9,0,9,1,1
1,9,1,9,0,9,0,9,1,1
1,0,1,9,0,9,0,9,1,1
1,0,1,9,0,1,0,9,1,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,0,0,9,9,9,9,1
1,1,9,0,0,9,9,9,9,1
1,1,9,0,0,9,9,9,0,1
1,1,1,0,0,9,9,9,0,1
9,9,1,9,9,9,9,9,9,1
9,9,1,9,0,9,9,9,9,1
9,9,1,9,0,1,9,9,9,1
9,9,1,0,0,1,9,9,9,1
9,9,1,0,0,1,9,9,1,1
9,9,9,9,9,9,0,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,9,9,9,0,0,9,9,1
1,1,9,9,9,0,0,9,9,1
1,1,9,9,0,0,0,9,9,1
1,1,1,9,0,0,0,9,9,1
1,9,9,9,9,9,9,9,9,0
1,9,0,9,9,9,9,9,9,0
1,9,0,9,1,9,9,9,9,0
1,9,0,9,1,9,9,9,0,0
1,9,0,1,1,9,9,9,0,0
1,9,0,1,1,0,9,9,0,0
9,9,9,9,9,0,9,9,9,1
1,9,9,9,9,0,9,9,9,1
1,0,9,9,9,0,9,9,9,1
1,0,9,1,9,0,9,9,9,1
1,0,9,1,9,0,9,9,0,1
1,0,1,1,9,0,9,9,0,1
1,0,1,1,0,0,9,9,0,1
1,0,1,1,0,0,1,9,0,1
1,9,9,9,9,9,9,9,9,0
1,9,9,9,9,9,0,9,9,0
1,9,9,9,1,9,0,9,9,0
1,9,9,9,1,9,0,9,0,0
1,9,9,1,1,9,0,9,0,0
1,9,9,1,1,9,0,0,0,0
9,9,0,9,9,9,9,9,9,1
1,9,0,9,9,9,9,9,9,1
1,9,0,9,9,9,9,0,9,1
1,9,0,1,9,9,9,0,9,1
1,9,0,1,9,9,9,0,0,1
1,9,0,1,9,9,1,0,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,0,9,9,9,1
1,9,9,9,1,0,9,9,9,1
1,9,9,9,1,0,0,9,9,1
1,9,9,9,1,0,0,9,1,1
9,9,9,9,9,9,0,9,9,1
9,9,9,9,9,9,0,9,1,1
9,9,9,9,9,9,0,0,1,1
9,9,1,9,9,9,0,0,1,1
0,9,1,9,9,9,0,0,1,1
0,9,1,9,9,1,0,0,1,1
9,9,9,1,9,9,9,9,9,1
0,9,9,1,9,9,9,9,9,1
0,9,9,1,1,9,9,9,9,1
0,9,0,1,1,9,9,9,9,1
0,9,0,1,1,1,9,9,9,1
9,0,9,9,9,9,9,9,9,1
9,0,1,9,9,9,9,9,9,1
9,0,1,9,9,9,0,9,9,1
9,0,1,9,9,1,0,9,9,1
9,0,1,9,9,1,0,0,9,1
9,0,1,9,9,1,0,0,1,1
9,9,9,1,9,9,9,9,9,1
9,9,9,1,9,9,9,9,0,1
9,9,9,1,1,9,9,9,0,1
0,9,9,1,1,9,9,9,0,1
0,9,9,1,1,1,9,9,0,1
0,9,9,9,9,9,9,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,9,0,9,1,9,9,1
0,9,9,9,0,9,1,1,9,1
0,9,9,0,0,9,1,1,9,1
0,9,9,0,0,9,1,1,1,1
1,9,9,9,9,9,9,9,9,1
1,9,9,0,9,9,9,9,9,1
1,9,9,0,1,9,9,9,9,1
1,9,9,0,1,0,9,9,9,1
1,9,9,0,1,0,9,9,1,1
9,9,9,0,9,9,9,9,9,1
9,9,9,0,9,9,1,9,9,1
0,9,9,0,9,9,1,9,9,1
0,9,9,0,1,9,1,9,9,1
0,9,0,0,1,9,1,9,9,1
0,9,0,0,1,9,1,9,1,1
0,9,0,0,1,0,1,9,1,1
0,9,0,0,1,0,1,1,1,1
9,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,1,9,1
0,9,9,0,9,9,1,1,9,1
0,9,9,0,9,9,1,1,1,1
9,9,9,9,9,0,9,9,9,1
9,1,9,9,9,0,9,9,9,1
9,1,9,9,9,0,9,0,9,1
9,1,1,9,9,0,9,0,9,1
9,1,1,0,9,0,9,0,9,1
1,1,1,0,9,0,9,0,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,9,9,0,1
1,9,9,1,9,9,9,9,0,1
1,0,9,1,9,9,9,9,0,1
1,0,9,1,9,9,1,9,0,1
9,9,9,9,9,9,0,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,0,9,9,9,0,9,9,1
1,9,0,9,1,9,0,9,9,1
1,9,0,0,1,9,0,9,9,1
1,9,0,0,1,9,0,9,1,1
9,9,9,9,9,9,9,9,1,1
9,9,0,9,9,9,9,9,1,1
9,9,0,9,9,9,9,1,1,1
9,9,0,9,9,9,0,1,1,1
9,9,0,9,1,9,0,1,1,1
0,9,0,9,1,9,0,1,1,1
0,1,0,9,1,9,0,1,1,1
9,9,9,9,0,9,9,9,9,99
1,9,9,9,0,9,9,9,9,99
1,9,9,9,0,9,9,9,0,99
1,9,1,9,0,9,9,9,0,99
1,0,1,9,0,9,9,9,0,99
1,0,1,9,0,9,9,1,0,99
1,0,1,0,0,9,9,1,0,99
1,0,1,0,0,1,9,1,0,99
1,0,1,0,0,1,0,1,0,99
1,9,9,9,9,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,1,9,9,0,9,9,9,9,1
1,1,9,9,0,9,9,9,0,1
1,1,1,9,0,9,9,9,0,1
9,9,9,9,9,9,9,0,9,1
1,9,9,9,9,9,9,0,9,1
1,9,9,9,9,9,9,0,0,1
1,1,9,9,9,9,9,0,0,1
1,1,0,9,9,9,9,0,0,1
1,1,0,1,9,9,9,0,0,1
1,1,0,1,0,9,9,0,0,1
1,1,0,1,0,9,1,0,0,1
9,9,9,9,9,9,1,9,9,1
9,9,9,9,9,9,1,9,0,1
9,9,9,9,1,9,1,9,0,1
9,9,9,9,1,9,1,0,0,1
9,9,1,9,1,9,1,0,0,1
0,9,9,9,9,9,9,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,0,9,9,1,9,9,1
0,9,9,0,9,9,1,1,9,1
0,9,9,0,0,9,1,1,9,1
0,9,9,0,0,9,1,1,1,1
9,9,9,1,9,9,9,9,9,1
9,9,9,1,9,0,9,9,9,1
1,9,9,1,9,0,9,9,9,1
1,9,9,1,0,0,9,9,9,1
1,9,9,1,0,0,1,9,9,1
9,9,9,9,9,9,0,9,9,0
1,9,9,9,9,9,0,9,9,0
1,9,9,9,9,9,0,9,0,0
1,9,1,9,9,9,0,9,0,0
1,9,1,9,9,9,0,0,0,0
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,9,9,1,9,0,9,9,1
1,0,9,9,1,9,0,9,9,1
1,0,9,9,1,9,0,9,1,1
9,9,9,9,0,9,9,9,9,1
9,9,9,1,0,9,9,9,9,1
9,0,9,1,0,9,9,9,9,1
1,0,9,1,0,9,9,9,9,1
1,0,9,1,0,0,9,9,9,1
1,0,9,1,0,0,1,9,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,9,9,1,9,0,9,9,1
1,0,9,9,1,9,0,9,9,1
1,0,9,9,1,9,0,9,1,1
9,9,9,9,9,9,0,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,9,9,0,9,0,9,9,1
1,1,9,9,0,9,0,9,9,1
1,1,9,9,0,9,0,9,0,1
1,1,1,9,0,9,0,9,0,1
9,9,9,1,9,9,9,9,9,1
0,9,9,1,9,9,9,9,9,1
0,9,9,1,1,9,9,9,9,1
0,9,9,1,1,9,0,9,9,1
0,9,9,1,1,1,0,9,9,1
9,9,9,9,0,9,9,9,9,1
9,9,1,9,0,9,9,9,9,1
9,9,1,9,0,9,9,9,0,1
1,9,1,9,0,9,9,9,0,1
1,9,1,9,0,0,9,9,0,1
1,9,1,1,0,0,9,9,0,1
1,0,1,1,0,0,9,9,0,1
1,0,1,1,0,0,1,9,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,0,9,1
1,1,1,0,9,9,9,0,9,1
0,9,9,9,9,9,9,9,9,1
0,9,9,9,1,9,9,9,9,1
0,9,9,9,1,9,9,0,9,1
0,9,9,9,1,9,1,0,9,1
0,9,9,9,1,9,1,0,0,1
0,9,1,9,1,9,1,0,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,9,0,1
1,1,1,0,9,9,9,9,0,1
9,9,0,9,9,9,9,9,9,1
9,9,0,9,9,9,9,9,1,1
9,9,0,0,9,9,9,9,1,1
9,9,0,0,9,9,1,9,1,1
9,9,0,0,0,9,1,9,1,1
9,9,0,0,0,1,1,9,1,1
0,9,0,0,0,1,1,9,1,1
0,9,0,0,0,1,1,1,1,1
1,9,9,9,9,9,9,9,9,1
1,9,0,9,9,9,9,9,9,1
1,9,0,1,9,9,9,9,9,1
1,9,0,1,0,9,9,9,9,1
1,9,0,1,0,9,1,9,9,1
9,9,9,9,9,0,9,9,9,1
1,9,9,9,9,0,9,9,9,1
1,9,9,0,9,0,9,9,9,1
1,1,9,0,9,0,9,9,9,1
1,1,0,0,9,0,9,9,9,1
1,1,0,0,1,0,9,9,9,1
1,1,0,0,1,0,0,9,9,1
1,1,0,0,1,0,0,1,9,1
9,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,9,9,9,9,1,1,9,1
0,9,9,0,9,9,1,1,9,1
0,9,9,0,9,9,1,1,1,1
0,9,9,9,9,9,9,9,9,1
0,9,9,1,9,9,9,9,9,1
0,0,9,1,9,9,9,9,9,1
0,0,9,1,1,9,9,9,9,1
0,0,9,1,1,9,0,9,9,1
0,0,1,1,1,9,0,9,9,1
0,0,1,1,1,9,0,0,9,1
0,0,1,1,1,1,0,0,9,1
9,9,9,9,9,1,9,9,9,1
9,9,9,9,9,1,9,9,0,1
9,9,9,9,1,1,9,9,0,1
9,9,9,9,1,1,9,0,0,1
9,9,9,1,1,1,9,0,0,1
0,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,9,9,9,1
1,0,9,9,9,9,9,9,9,1
1,0,9,1,9,9,9,9,9,1
1,0,9,1,9,9,9,9,0,1
1,0,9,1,9,9,1,9,0,1
9,9,9,0,9,9,9,9,9,1
9,9,9,0,1,9,9,9,9,1
9,9,0,0,1,9,9,9,9,1
9,1,0,0,1,9,9,9,9,1
9,1,0,0,1,9,9,9,0,1
9,1,0,0,1,9,9,1,0,1
9,9,9,9,9,9,9,9,1,1
9,9,0,9,9,9,9,9,1,1
9,9,0,9,9,9,9,1,1,1
9,9,0,9,0,9,9,1,1,1
9,9,0,9,0,9,1,1,1,1
0,9,9,9,9,9,9,9,9,1
0,9,9,1,9,9,9,9,9,1
0,9,9,1,0,9,9,9,9,1
0,9,9,1,0,9,9,9,1,1
0,9,9,1,0,9,0,9,1,1
0,9,9,1,0,1,0,9,1,1
0,0,9,1,0,1,0,9,1,1
0,0,1,1,0,1,0,9,1,1
9,9,9,9,9,9,1,9,9,1
9,9,9,9,9,9,1,0,9,1
9,9,9,9,1,9,1,0,9,1
9,9,9,9,1,9,1,0,0,1
9,9,1,9,1,9,1,0,0,1
0,9,9,9,9,9,9,9,9,0
0,9,9,1,9,9,9,9,9,0
0,9,9,1,9,9,9,0,9,0
0,9,9,1,1,9,9,0,9,0
0,9,9,1,1,0,9,0,9,0
0,9,1,1,1,0,9,0,9,0
0,9,1,1,1,0,0,0,9,0
0,1,1,1,1,0,0,0,9,0
0,1,1,1,1,0,0,0,0,0
9,9,1,9,9,9,9,9,9,1
0,9,1,9,9,9,9,9,9,1
0,9,1,9,1,9,9,9,9,1
0,9,1,9,1,9,0,9,9,1
0,9,1,1,1,9,0,9,9,1
0,0,1,1,1,9,0,9,9,1
0,0,1,1,1,1,0,9,9,1
9,9,9,9,9,0,9,9,9,99
9,1,9,9,9,0,9,9,9,99
0,1,9,9,9,0,9,9,9,99
0,1,9,9,1,0,9,9,9,99
0,1,9,9,1,0,9,0,9,99
0,1,9,9,1,0,1,0,9,99
0,1,0,9,1,0,1,0,9,99
0,1,0,9,1,0,1,0,1,99
0,1,0,0,1,0,1,0,1,99
9,9,9,1,9,9,9,9,9,1
9,9,9,1,9,0,9,9,9,1
9,9,9,1,1,0,9,9,9,1
0,9,9,1,1,0,9,9,9,1
0,9,1,1,1,0,9,9,9,1
0,9,1,1,1,0,9,0,9,1
0,9,1,1,1,0,1,0,9,1
9,9,9,9,9,9,0,9,9,0
9,9,9,1,9,9,0,9,9,0
9,9,9,1,0,9,0,9,9,0
1,9,9,1,0,9,0,9,9,0
1,9,9,1,0,9,0,0,9,0
1,1,9,1,0,9,0,0,9,0
1,1,0,1,0,9,0,0,9,0
9,9,9,9,9,9,9,9,1,1
0,9,9,9,9,9,9,9,1,1
0,9,9,9,9,9,9,1,1,1
0,9,0,9,9,9,9,1,1,1
0,9,0,9,9,9,1,1,1,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,0,9,9,1
1,1,9,9,0,9,0,9,9,1
1,1,9,9,0,9,0,9,0,1
1,1,1,9,0,9,0,9,0,1
9,9,9,9,1,9,9,9,9,1
9,9,9,9,1,9,9,0,9,1
9,9,9,1,1,9,9,0,9,1
9,9,9,1,1,9,0,0,9,1
9,9,9,1,1,1,0,0,9,1
9,9,9,9,9,9,9,0,9,1
9,9,1,9,9,9,9,0,9,1
0,9,1,9,9,9,9,0,9,1
0,9,1,9,1,9,9,0,9,1
0,9,1,9,1,9,9,0,0,1
0,9,1,9,1,9,1,0,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,1,9,9,9,9,0,9,9,1
1,1,9,0,9,9,0,9,9,1
1,1,1,0,9,9,0,9,9,1
0,9,9,9,9,9,9,9,9,1
0,9,9,9,9,1,9,9,9,1
0,9,9,0,9,1,9,9,9,1
0,9,1,0,9,1,9,9,9,1
0,9,1,0,9,1,9,0,9,1
0,9,1,0,9,1,9,0,1,1
9,9,9,9,9,9,9,9,1,1
0,9,9,9,9,9,9,9,1,1
0,9,9,9,9,9,9,1,1,1
0,9,0,9,9,9,9,1,1,1
0,9,0,9,9,9,1,1,1,1
9,9,0,9,9,9,9,9,9,1
9,9,0,9,1,9,9,9,9,1
9,9,0,0,1,9,9,9,9,1
9,1,0,0,1,9,9,9,9,1
0,1,0,0,1,9,9,9,9,1
0,1,0,0,1,9,9,1,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,9,9,0,1
1,1,9,9,9,9,9,9,0,1
1,1,9,9,9,9,9,0,0,1
1,1,9,9,9,9,1,0,0,1
1,1,9,9,9,0,1,0,0,1
1,1,9,1,9,0,1,0,0,1
9,0,9,9,9,9,9,9,9,1
1,0,9,9,9,9,9,9,9,1
1,0,0,9,9,9,9,9,9,1
1,0,0,1,9,9,9,9,9,1
1,0,0,1,9,9,9,9,0,1
1,0,0,1,9,9,1,9,0,1
9,9,9,9,9,9,1,9,9,1
9,9,9,9,9,0,1,9,9,1
9,9,9,9,9,0,1,1,9,1
0,9,9,9,9,0,1,1,9,1
0,9,9,9,9,0,1,1,1,1
9,9,9,9,9,9,9,0,9,1
9,9,1,9,9,9,9,0,9,1
9,9,1,0,9,9,9,0,9,1
9,1,1,0,9,9,9,0,9,1
0,1,1,0,9,9,9,0,9,1
0,1,1,0,9,9,1,0,9,1
0,1,1,0,9,9,1,0,0,1
0,1,1,0,1,9,1,0,0,1
9,9,1,9,9,9,9,9,9,1
9,9,1,9,9,9,0,9,9,1
9,1,1,9,9,9,0,9,9,1
9,1,1,9,0,9,0,9,9,1
1,1,1,9,0,9,0,9,9,1
0,9,9,9,9,9,9,9,9,1
0,9,9,1,9,9,9,9,9,1
0,9,9,1,0,9,9,9,9,1
0,9,9,1,0,9,1,9,9,1
0,9,9,1,0,0,1,9,9,1
0,9,9,1,0,0,1,9,1,1
0,0,9,1,0,0,1,9,1,1
0,0,9,1,0,0,1,1,1,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,1,9,9,9,9,0,9,9,1
1,1,9,9,9,0,0,9,9,1
1,1,9,9,1,0,0,9,9,1
1,1,0,9,1,0,0,9,9,1
1,1,0,9,1,0,0,1,9,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,9,9,9,9,9,1
1,0,9,9,9,9,9,9,9,1
1,0,9,9,9,9,1,9,9,1
1,0,9,9,0,9,1,9,9,1
1,0,9,1,0,9,1,9,9,1
9,9,9,9,9,9,9,9,0,1
1,9,9,9,9,9,9,9,0,1
1,9,9,9,9,9,9,0,0,1
1,1,9,9,9,9,9,0,0,1
1,1,9,9,9,0,9,0,0,1
1,1,1,9,9,0,9,0,0,1
9,9,9,9,9,1,9,9,9,1
9,9,9,9,0,1,9,9,9,1
9,9,9,9,0,1,9,9,1,1
9,9,9,9,0,1,0,9,1,1
9,9,1,9,0,1,0,9,1,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,0,9,1
1,1,1,0,9,9,9,0,9,1
9,9,9,9,9,0,9,9,9,1
9,9,9,9,9,0,9,1,9,1
9,9,9,9,9,0,9,1,0,1
9,9,9,9,1,0,9,1,0,1
0,9,9,9,1,0,9,1,0,1
0,1,9,9,1,0,9,1,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,0,9,9,9,9,9,1
1,1,9,0,9,9,9,9,9,1
1,1,9,0,0,9,9,9,9,1
1,1,1,0,0,9,9,9,9,1
9,0,9,9,9,9,9,9,9,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,1,9,9,0,9,9,9,9,1
1,1,9,9,0,0,9,9,9,1
1,1,1,9,0,0,9,9,9,1
9,9,9,9,0,9,9,9,9,1
9,9,9,9,0,9,1,9,9,1
9,9,9,9,0,0,1,9,9,1
9,9,9,1,0,0,1,9,9,1
9,0,9,1,0,0,1,9,9,1
1,0,9,1,0,0,1,9,9,1
9,9,9,1,9,9,9,9,9,1
9,9,9,1,0,9,9,9,9,1
1,9,9,1,0,9,9,9,9,1
1,9,9,1,0,0,9,9,9,1
1,9,9,1,0,0,1,9,9,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,9,0,0,9,9,9,1
1,1,9,9,0,0,9,9,9,1
1,1,9,9,0,0,9,9,0,1
1,1,1,9,0,0,9,9,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,1,0,9,9,9,9,1
1,9,9,1,0,0,9,9,9,1
1,9,9,1,0,0,1,9,9,1
9,9,9,9,0,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,9,9,9,0,0,9,9,9,1
1,1,9,9,0,0,9,9,9,1
1,1,9,9,0,0,9,9,0,1
1,1,1,9,0,0,9,9,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,0,9,9,1
1,1,9,9,9,9,0,9,9,1
1,1,9,0,9,9,0,9,9,1
1,1,1,0,9,9,0,9,9,1
9,9,9,9,0,9,9,9,9,0
1,9,9,9,0,9,9,9,9,0
1,9,0,9,0,9,9,9,9,0
1,9,0,1,0,9,9,9,9,0
1,9,0,1,0,9,0,9,9,0
1,9,9,9,9,9,9,9,9,1
1,9,9,9,9,9,9,9,0,1
1,1,9,9,9,9,9,9,0,1
1,1,9,0,9,9,9,9,0,1
1,1,1,0,9,9,9,9,0,1
0,9,9,9,9,9,9,9,9,1
0,9,9,9,9,9,1,9,9,1
0,9,0,9,9,9,1,9,9,1
0,1,0,9,9,9,1,9,9,1
0,1,0,0,9,9,1,9,9,1
0,1,0,0,9,9,1,1,9,1
0,1,0,0,9,9,1,1,0,1
0,1,0,0,1,9,1,1,0,1
1,9,9,9,9,9,9,9,9,1
1,9,9,9,0,9,9,9,9,1
1,1,9,9,0,9,9,9,9,1
1,1,9,9,0,9,9,9,0,1
1,1,1,9,0,9,9,9,0,1
